id_abonnement;produit_ar_ref;id_adherent;annee;qte;reglt_mois_depart;MR_No;reglt_mois_nb;nb;nb_initial;DO_Piece;id_abonnement_prec;reste_precedent
28127;APS;4;2025;1;1;41;12;50;50;;26928;2
28128;APS;260265;2025;1;1;41;12;50;50;;26153;0
28129;APS15;258899;2025;1;1;41;12;25;25;AFA250172;26155;0
28130;APS15;259553;2025;1;1;5;12;25;25;;26156;0
28131;APS;356;2025;1;1;41;12;50;50;AFA250226;26157;0
28132;APS;258794;2025;1;1;41;12;50;50;;26158;0
28133;APS;21;2025;1;1;41;12;50;50;;26159;0
29223;ABF1;244231;2025;1;1;41;12;50;0;;0;0
28135;APS;220;2025;1;1;41;12;50;50;;26161;0
28136;APS;121;2025;1;1;41;12;50;50;;26162;0
28137;APS;236077;2025;1;1;41;12;50;50;;26163;0
28138;APS;218;2025;1;1;18;12;50;50;;26164;0
28139;APS;258821;2025;1;1;41;12;50;50;;26165;0
28140;APS;258634;2025;1;1;41;12;50;50;;26166;0
28141;APF;89;2025;1;1;41;12;50;50;;26167;1
28142;APS;257002;2025;1;1;41;12;50;50;;26168;0
28143;APS;258065;2025;1;1;41;12;50;50;;26169;0
28144;APS15;608;2025;1;1;18;12;25;25;;26170;0
28145;APS;258545;2025;1;1;18;12;50;50;;26171;0
28146;APS;18277;2025;1;1;5;12;50;50;;26174;0
28147;APS;28525;2025;1;1;5;12;50;50;;26175;0
28148;APS;512;2025;1;1;41;12;50;50;AFA250225;26176;0
28149;APS;215;2025;1;1;5;12;50;50;;26177;0
28150;APS;424;2025;1;1;41;12;50;50;;26178;0
28151;APS;146;2025;1;1;41;12;50;50;;26179;0
28152;APS;120713;2025;1;1;41;12;50;50;AFA250224;26180;0
28153;APS;7303;2025;1;1;41;12;50;50;AFA250224;26181;0
28154;APS;212;2025;1;1;41;12;50;50;;26182;0
28155;APS;258474;2025;1;1;41;12;50;50;;26183;0
28156;APS;258315;2025;1;1;41;12;50;50;AFA250224;26184;0
28157;APS;258770;2025;1;1;41;12;50;50;;26185;0
28158;APS;258615;2025;1;1;5;12;50;50;AFA250224;26186;0
28159;APS;258355;2025;1;1;5;12;50;50;;26187;0
28160;APS;402;2025;1;1;41;12;50;50;;26188;0
28161;APS;145714;2025;1;1;41;12;50;50;;26189;0
28162;APS;588;2025;1;1;41;12;50;50;;26190;0
29390;ABF2;258685;2025;1;1;41;12;50;0;AFA250261;0;0
28164;APS;258563;2025;1;1;20;12;50;50;;26192;0
28165;APS;258618;2025;1;1;41;12;50;50;;26194;0
28166;APS;106;2025;1;1;41;12;50;50;;26195;0
28167;APS;258809;2025;1;1;5;12;50;50;;26197;0
28168;APS;81;2025;1;1;5;12;50;50;;26198;0
28169;APS;311;2025;1;1;41;12;50;50;;26199;0
28170;APS;423;2025;1;1;41;12;50;50;AFA250222;26200;0
28171;APS;20024;2025;1;1;41;12;50;50;;26201;0
28172;APF;165;2025;1;1;41;12;50;50;;26202;0
28173;APF;258209;2025;1;1;41;12;50;50;;26203;0
28174;APS;128;2025;1;1;41;12;50;50;AFA250222;26204;0
28175;APS;258151;2025;1;1;41;12;50;50;;26205;0
28176;APS;258234;2025;1;1;41;12;50;50;;26206;0
28177;APS;120;2025;1;1;41;12;50;50;;26207;0
28178;APS15;1569;2025;1;1;1;12;25;25;;26208;0
28179;APSS6;31;2025;1;1;41;12;6;6;AFA250163;26209;0
28180;APS;259976;2025;1;1;41;12;50;50;;26210;0
28181;APS;411;2025;1;1;41;12;50;50;;26211;0
28182;APS;258210;2025;1;1;41;12;50;50;;26212;0
28183;APS;258683;2025;1;1;41;12;50;50;;26213;0
28184;APS;119994;2025;1;1;5;12;50;50;;26214;0
28185;APS;21488;2025;1;1;41;12;50;50;;26215;0
28186;APS;259854;2025;1;1;5;12;50;50;;26217;0
28187;APS;258515;2025;1;1;41;12;50;50;;26218;0
28188;APF;257603;2025;1;1;5;12;50;50;;26219;0
28984;ABF2;260053;2025;1;1;5;12;50;0;;0;0
28190;APS;259495;2025;1;1;41;12;50;50;AFA250221;26221;0
28191;APS;259492;2025;1;1;41;12;50;50;;26222;0
28192;APS;258784;2025;1;1;41;12;50;50;;26223;0
28193;APS;258166;2025;1;1;41;12;50;50;;26224;0
28194;MPSSO;166159;2025;1;1;24;12;50;50;;26225;0
28195;APS;258534;2025;1;1;20;12;50;50;;26226;1
28196;APS;257660;2025;1;1;41;12;50;50;;26227;0
28197;APS;513;2025;1;1;41;12;50;50;;26229;0
28198;APS;183459;2025;1;1;41;12;50;50;;26230;0
28199;APS;224;2025;1;1;41;12;50;50;;26232;0
28200;APS;257869;2025;1;1;6;12;50;50;;26233;0
28945;APF15;258866;2025;1;1;41;12;25;25;AFA250228;0;0
28202;APS;258291;2025;1;1;41;12;50;50;;26235;0
28203;APS;258429;2025;1;1;44;12;50;50;;26236;1
28204;APS;178012;2025;1;1;41;12;50;50;AFA250220;26237;0
28205;APS;237779;2025;1;1;41;12;50;50;AFA250220;26238;0
28206;APS;258339;2025;1;1;41;12;50;50;AFA250220;26239;0
29534;APDF;214;2025;1;1;41;12;49;50;;0;0
28208;APS15;257941;2025;1;1;44;12;25;25;;26241;0
28209;APS;54415;2025;1;1;41;12;50;50;;26242;2
28210;APS;258281;2025;1;1;41;12;50;50;AFA250219;26243;0
28211;APS;548;2025;1;1;41;12;50;50;;26244;0
28212;APS;1544;2025;1;1;20;12;50;50;;26245;0
28213;APS15;314;2025;1;1;43;12;25;25;;26247;0
28214;APF;173;2025;1;1;41;12;50;50;;26248;0
28215;APF;258090;2025;1;1;41;12;50;50;AFA250233;26249;0
28216;APS;174;2025;1;1;43;12;50;50;;26250;0
28217;APS;24312;2025;1;1;41;12;50;50;AFA250219;26251;0
28218;APS;258095;2025;1;1;41;12;50;50;;26252;0
28219;APS;1546;2025;1;1;20;12;50;50;;26253;4
29576;ABOEUF6;259871;2025;1;1;20;12;24;0;;0;0
28221;APS15;257585;2025;1;1;41;12;25;25;;26256;0
28222;APS;258014;2025;1;1;41;12;50;50;;26257;0
28223;APS;244231;2025;1;1;41;12;50;50;AFA250219;26258;0
28224;APS;27245;2025;1;1;20;12;50;50;;26259;0
28225;APS;78;2025;1;1;41;12;50;50;AFA250218;26260;1
28226;APS;535;2025;1;1;41;12;50;50;AFA250218;26261;0
28227;APS;258163;2025;1;1;41;12;50;50;;26262;0
28228;APS;258789;2025;1;1;41;12;50;50;;26264;0
28229;APS15;257920;2025;1;1;41;12;25;25;AFA250171;26265;0
28230;APS;258658;2025;1;1;41;12;50;50;;26268;0
28231;APS;436;2025;1;1;41;12;50;50;AFA250218;26269;0
28232;APDS;257915;2025;1;1;18;12;50;50;;26271;1
28233;APS;235;2025;1;1;41;12;50;50;;26272;0
28234;APS;258528;2025;1;1;41;12;50;50;AFA250218;26274;1
28235;APS;104;2025;1;1;41;12;50;50;AFA250218;26275;0
28236;APS;509;2025;1;1;41;12;50;50;;26276;0
28237;APS;234846;2025;1;1;41;12;50;50;AFA250217;26277;1
28238;APS;438;2025;1;1;41;12;50;50;;26278;0
28239;APS;236;2025;1;1;41;12;50;50;;26279;0
28240;APS;258414;2025;1;1;41;12;50;50;;26280;0
28241;APS;338;2025;1;1;5;12;50;50;;26281;4
28242;APS;249180;2025;1;1;41;12;50;50;AFA250217;26282;0
28243;APS;257642;2025;1;1;41;12;50;50;;26283;0
28244;APF;97;2025;1;1;41;12;50;50;;26284;0
28245;APS;510;2025;1;1;41;12;50;50;AFA250217;26287;0
28246;APS;257926;2025;1;1;41;12;50;50;AFA250217;26288;0
28247;APS;240;2025;1;1;41;12;50;50;AFA250217;26289;0
28248;APS;1551;2025;1;1;41;12;50;50;AFA250216;26290;0
28249;APS;258328;2025;1;1;41;12;50;50;;26291;0
28250;APS;442;2025;1;1;43;12;50;50;;26292;1
28251;APS;176298;2025;1;1;41;12;50;50;;26293;0
29504;ABF1;268;2025;1;1;41;12;25;0;;0;0
28253;APS;258680;2025;1;1;41;12;50;50;AFA250216;26295;0
28254;APS;25768;2025;1;1;20;12;50;50;;26297;0
28255;APS;258443;2025;1;1;41;12;50;50;;26298;0
28256;APS;258476;2025;1;1;41;12;50;50;;26299;0
28257;APS;451;2025;1;1;20;12;50;50;;26300;0
28258;APS;9606;2025;1;1;41;12;50;50;;26301;0
28259;APS;257986;2025;1;1;5;12;50;50;;26302;0
28260;APS;258060;2025;1;1;41;12;50;50;AFA250215;26303;0
28261;APS15;190584;2025;1;1;5;12;25;25;;26304;0
28262;APS;258237;2025;1;1;41;12;50;50;AFA250215;26305;0
28263;APDS;595;2025;1;1;5;12;50;50;;26307;0
28264;APS;54498;2025;1;1;5;12;50;50;;26308;0
28265;APS;102;2025;1;1;41;12;50;50;;26309;0
28266;APS;95573;2025;1;1;41;12;50;50;;26310;0
28267;APS;258329;2025;1;1;41;12;50;50;;26312;0
28268;APS;257863;2025;1;1;5;12;50;50;;26313;0
28269;APS;115;2025;1;1;41;12;50;50;;26314;0
28270;APS15;257990;2025;1;1;41;12;25;25;;26315;0
28271;APS;258021;2025;1;1;20;12;50;50;;26316;0
28272;APS;258504;2025;1;1;41;12;50;50;;26317;0
28273;APS;256932;2025;1;1;41;12;50;50;AFA250214;26318;0
28274;APS;258284;2025;1;1;41;12;50;50;;26319;0
28275;APS;251;2025;1;1;41;12;50;50;AFA250214;26320;0
28276;APS;258735;2025;1;1;41;12;50;50;;26321;4
28277;APS;243871;2025;1;1;41;12;50;50;AFA250214;26322;0
28278;APS;258587;2025;1;1;41;12;50;50;AFA250214;26323;0
28279;APS;603;2025;1;1;5;12;50;50;;26324;0
28280;APS;521;2025;1;1;41;12;50;50;;26325;7
28281;APS;257719;2025;1;1;41;12;50;50;;26327;0
28282;APS;211493;2025;1;1;41;12;50;50;;26329;0
29004;ABOEUF6;260464;2025;1;1;41;12;100;0;;0;0
28284;APS15;321;2025;1;1;20;12;25;25;;26331;0
28285;APS;501;2025;1;1;41;12;50;50;;26332;0
28286;APS;258579;2025;1;1;41;12;50;50;;26333;0
28287;APS;257595;2025;1;1;43;12;50;50;;26334;0
28288;APS;85115;2025;1;1;41;12;50;50;AFA250213;26335;0
28289;APS;31072;2025;1;1;41;12;50;50;;26336;0
28290;APS;206959;2025;1;1;41;12;50;50;;26337;0
28291;APS;107;2025;1;1;41;12;50;50;;26338;0
28292;APS;465;2025;1;1;5;12;50;50;AFA250213;26339;1
28293;APS;343;2025;1;1;41;12;50;50;;26340;0
28294;APS;60347;2025;1;1;41;12;50;50;;26343;0
28295;APS;257662;2025;1;1;41;12;50;50;;26344;0
28296;APS;258567;2025;1;1;41;12;50;50;;26345;0
28297;APS;258759;2025;1;1;5;12;50;50;;26346;0
28298;APS;345;2025;1;1;5;12;50;50;;26348;0
28299;APS;372;2025;1;1;41;12;50;50;;26349;0
28300;APS;258801;2025;1;1;41;12;50;50;AFA250212;26351;0
29597;MPSH;257751;2025;1;2;30;11;11;0;;0;0
28302;APS;266;2025;1;1;43;12;50;50;;26353;0
28303;APS;185;2025;1;1;5;12;50;50;;26354;0
28304;APS;257901;2025;1;1;41;12;50;50;AFA250212;26355;0
28305;APS;268;2025;1;1;41;12;50;50;;26356;0
28306;APS;257698;2025;1;1;5;12;50;50;;26357;1
28307;APF;144;2025;1;1;41;12;50;50;AFA250233;26358;0
28308;APS;65196;2025;1;1;41;12;50;50;;26360;1
28309;APF;260015;2025;1;1;41;12;50;50;;27185;0
28310;APF;27174;2025;1;1;41;12;50;50;;26363;0
28311;APS;77;2025;1;1;41;12;50;50;;26364;0
28312;APS;605;2025;1;1;41;12;50;50;AFA250211;26365;0
28313;APS;491;2025;1;1;41;12;50;50;;26366;0
28314;APF;417;2025;1;1;41;12;50;50;;26367;0
28315;APS;275;2025;1;1;41;12;50;50;;26369;0
28316;APS;258358;2025;1;1;41;12;50;50;;26371;0
28317;APS;258840;2025;1;1;5;12;50;50;;26373;0
28318;APS;257847;2025;1;1;41;12;50;50;;26374;0
28319;APS15;323;2025;1;1;5;12;25;25;;26375;0
28320;APS;149;2025;1;1;41;12;50;50;;26376;0
28321;APS;473;2025;1;1;41;12;50;50;;26377;0
28322;APS;258361;2025;1;1;41;12;50;50;AFA250210;26378;0
28323;APS;258537;2025;1;1;41;12;50;50;;26379;1
28324;APS;412;2025;1;1;41;12;50;50;AFA250210;26380;0
28325;APS;1560;2025;1;1;5;12;50;50;;26381;0
28326;APS;336;2025;1;1;20;12;50;50;;26382;0
28327;APS;172945;2025;1;1;41;12;50;50;;26383;0
28328;APS;1564;2025;1;1;41;12;50;50;;26384;0
28329;APS;257796;2025;1;1;41;12;50;50;;26385;0
28330;APS15;258867;2025;1;1;41;12;25;25;;26386;0
28331;APS;173217;2025;1;1;41;12;50;50;;26387;0
28332;APS;209730;2025;1;1;41;12;50;50;;26388;0
28333;APS;258075;2025;1;1;5;12;50;50;;26390;0
28334;APS;285;2025;1;1;41;12;50;50;;26391;0
28335;APS;241129;2025;1;1;41;12;50;50;AFA250209;26392;0
28336;APS;258818;2025;1;1;41;12;50;50;;26393;0
28337;APS;413;2025;1;1;41;12;50;50;AFA250209;26394;0
28338;APS;257701;2025;1;1;41;12;50;50;AFA250209;26395;0
28339;APS;477;2025;1;1;44;12;50;50;;26396;0
28340;APS;547;2025;1;1;41;12;50;50;;26397;0
28341;APS;1570;2025;1;1;20;12;50;50;;26398;0
28342;APS;41;2025;1;1;5;12;50;50;;26399;1
28343;APS;40;2025;1;1;41;12;50;50;;26400;0
28344;APS;257783;2025;1;1;41;12;50;50;AFA250208;26401;0
28345;APS;260071;2025;1;1;41;12;50;50;AFA250208;26402;0
28346;APS;259389;2025;1;1;41;12;50;50;AFA250208;26404;0
28347;APS;258334;2025;1;1;41;12;50;50;;26406;0
28348;APS;257652;2025;1;1;44;12;50;50;;26407;0
28349;APS;212873;2025;1;1;41;12;50;50;;26408;0
28350;APS;257770;2025;1;1;41;12;50;50;AFA250208;26409;0
28351;APS;258174;2025;1;1;41;12;50;50;;26410;0
28352;APS;45;2025;1;1;41;12;50;50;AFA250207;26412;0
28353;APF;258486;2025;1;1;41;12;50;50;;26413;0
28354;APS;479;2025;1;1;41;12;50;50;;26414;0
28355;APF;1573;2025;1;1;41;12;50;50;AFA250233;26415;0
28356;APS;258217;2025;1;1;41;12;50;50;;26416;0
28357;APS;1336;2025;1;1;41;12;50;50;;26417;0
28358;APS;257594;2025;1;1;40;12;50;50;;26418;0
28359;MPSSO;257548;2025;1;1;41;12;50;50;;26419;0
28360;APS;68325;2025;1;1;41;12;50;50;;26420;0
28361;APDS;18;2025;1;1;5;12;50;50;;26421;0
28362;APS;257542;2025;1;1;41;12;50;50;;26422;0
28363;APS;90;2025;1;1;5;12;50;50;;26424;0
28364;APS;11411;2025;1;1;41;12;50;50;AFA250207;26426;0
28365;APS;48803;2025;1;1;41;12;50;50;AFA250207;26427;0
28366;APS;49;2025;1;1;5;12;50;50;;26429;0
28367;APS;5502;2025;1;1;41;12;50;50;;26430;0
28368;APS;298;2025;1;1;41;12;50;50;;26431;0
28369;APF;42348;2025;1;1;41;12;50;50;;26432;2
28370;APS;258122;2025;1;1;41;12;50;50;;26433;1
28371;APS;299;2025;1;1;41;12;50;50;;26434;0
28372;APS;11511;2025;1;1;41;12;50;50;;26435;0
28373;APS;93;2025;1;1;41;12;50;50;;26436;0
28374;APS;257821;2025;1;1;5;12;50;50;;26437;0
28375;APS;302;2025;1;1;20;12;50;50;;26438;0
28376;APS;54513;2025;1;1;41;12;50;50;;26439;0
28377;APS;260518;2025;1;1;41;12;50;50;;27167;0
28378;APF;145536;2025;1;1;41;12;50;50;;26441;0
28379;APS;8;2025;1;1;41;12;50;50;;26442;0
28380;APS;258722;2025;1;1;41;12;50;50;;26443;0
28381;APS;388;2025;1;1;41;12;50;50;;26444;0
28382;APS;214771;2025;1;1;41;12;50;50;;26445;0
28383;APS;310;2025;1;1;41;12;50;50;;26446;0
28384;APF;47476;2025;1;1;40;12;50;50;;26447;0
28385;APS;157;2025;1;1;20;12;50;50;;26448;0
28386;APS;210622;2025;1;1;5;12;50;50;;26450;0
28387;APS;235990;2025;1;1;41;12;50;50;AFA250205;26452;0
28388;APS;257692;2025;1;1;41;12;50;50;AFA250205;26453;0
28389;APS;9;2025;1;1;5;12;50;50;;26454;0
29619;APS;259679;2025;1;5;41;8;27;50;;0;0
28391;APS;235976;2025;1;1;5;12;50;50;;26456;1
28392;APS;1588;2025;1;1;41;12;50;50;;26457;0
28393;APS;258622;2025;1;1;5;12;50;50;;26458;0
28394;APF;258079;2025;1;1;41;12;50;50;;26459;0
28395;APS;257695;2025;1;1;41;12;50;50;AFA250204;26460;0
28396;APS15;58;2025;1;1;20;12;25;25;;26461;0
28397;APS;1679;2025;1;1;5;12;50;50;;26462;0
28398;APSS12;400;2025;1;1;5;12;12;12;;26463;0
28399;APS;240089;2025;1;1;41;12;50;50;;26464;0
28400;APS;308;2025;1;1;41;12;50;50;;26465;0
28401;APF;19;2025;1;1;41;12;50;50;;26466;0
28402;APS;54771;2025;1;1;5;12;50;50;;26468;0
28403;APS;258876;2025;1;1;41;12;50;50;;26469;0
28404;APF;258902;2025;1;1;41;12;50;50;;26470;0
28405;APSS12;62;2025;1;1;5;12;12;12;;26471;0
28406;APSS12;539;2025;1;1;41;12;12;12;;26472;0
28407;APSS12;60;2025;1;1;5;12;12;12;;26473;0
28408;APSS12;46873;2025;1;1;44;12;12;12;;26474;0
28409;APSS6;145082;2025;1;1;41;12;6;6;AFA250163;26475;0
28410;APF15;444;2025;1;1;41;12;25;25;;26476;0
29073;ABOEUF6;259190;2025;1;1;41;12;4;0;;0;0
28412;APF;258911;2025;1;1;44;12;4;50;;26480;0
28413;APS;458;2025;1;1;41;12;50;50;AFA250203;26481;0
28414;APS;259698;2025;1;1;41;12;50;50;;26482;0
28415;APDSS12;258561;2025;1;1;41;12;12;12;AFA250234;26944;0
28416;APS;134;2025;1;1;5;12;50;50;;26484;0
28417;APS15;1583;2025;1;1;20;12;25;25;;26485;0
28418;APS;258968;2025;1;1;41;12;50;50;;26486;0
28419;APF;258969;2025;1;1;41;12;50;50;;26487;0
28420;APS;258212;2025;1;1;41;12;50;50;;26488;0
28421;APS;258986;2025;1;1;41;12;50;50;;26489;0
28983;APS;258594;2025;1;1;41;12;49;50;AFA250203;0;0
28423;APS;201;2025;1;1;41;12;50;50;AFA250203;26491;0
29575;ABF1;235976;2025;1;2;5;11;1;0;;0;0
28425;APS;259024;2025;1;1;44;12;50;50;;26495;0
28426;APS;259033;2025;1;1;41;12;50;50;AFA250203;26496;1
28427;APS;259439;2025;1;1;41;12;50;50;;26497;0
28428;APS;259072;2025;1;1;5;12;50;50;;26498;0
29029;MPSSO;260475;2025;1;1;5;12;24;50;;0;0
28430;APS;237166;2025;1;1;41;12;50;50;AFA250202;26500;0
29200;ABOEUF6;258342;2025;1;1;41;12;50;0;;0;0
28432;APS;259089;2025;1;1;41;12;50;50;;26502;0
29275;MPSSO;260812;2025;1;1;5;12;25;50;;0;0
28434;APS;258127;2025;1;1;41;12;50;50;;26504;0
29346;ABF1;258986;2025;1;1;41;12;34;0;;0;0
28436;APS;82621;2025;1;1;5;12;50;50;;26506;0
28437;APS;259173;2025;1;1;41;12;50;50;AFA250202;26507;0
28438;APS;259170;2025;1;1;5;12;50;50;;26508;0
28439;APS15;258557;2025;1;1;41;12;25;25;;26509;0
28440;APS;461;2025;1;1;43;12;50;50;AFA250202;26510;0
28441;APS;258965;2025;1;1;41;12;50;50;;26512;1
28442;APF15;551;2025;1;1;41;12;25;25;;26513;0
28443;APS;259559;2025;1;1;41;12;50;50;AFA250201;26515;0
28444;APF;2945;2025;1;1;5;12;50;50;AFA250232;26516;0
28445;APS;259211;2025;1;1;5;12;50;50;;26517;0
28446;APS15;549;2025;1;1;41;12;25;25;AFA250170;26518;0
28447;APF;259216;2025;1;1;5;12;50;50;;26519;0
28448;APS;259224;2025;1;1;41;12;50;50;;26520;0
28449;APS;259232;2025;1;1;20;12;50;50;;26522;0
28450;APS;259234;2025;1;1;41;12;50;50;;26523;0
28451;APS;259243;2025;1;1;41;12;50;50;AFA250201;26524;0
28452;APF;259156;2025;1;1;41;12;50;50;AFA250232;26525;0
28453;APS;259261;2025;1;1;41;12;50;50;;26526;0
28454;APS;259223;2025;1;1;41;12;50;50;AFA250201;26527;0
28455;APS;1559;2025;1;1;40;12;50;50;AFA250201;26528;0
28456;APS;259421;2025;1;1;5;12;50;50;;26529;1
28457;APS;259488;2025;1;1;41;12;50;50;;26531;0
28458;APS;4475;2025;1;1;20;12;50;50;;26533;0
28459;APS;456;2025;1;1;41;12;50;50;AFA250200;26534;0
28460;APS;258775;2025;1;1;41;12;50;50;;26535;0
28461;APS;259463;2025;1;1;41;12;50;50;;26536;0
28462;APS;259453;2025;1;1;41;12;50;50;;26537;0
28463;APF;259452;2025;1;1;41;12;50;50;;26538;0
28464;APS;259441;2025;1;1;41;12;50;50;;26539;0
28465;APS;259436;2025;1;1;41;12;50;50;;26540;0
28466;APS;259420;2025;1;1;40;12;50;50;;26543;0
28467;APS;251610;2025;1;1;41;12;50;50;;26544;0
28468;APS;259414;2025;1;1;41;12;50;50;;26545;0
28469;APS;259406;2025;1;1;41;12;50;50;AFA250199;26546;0
28470;APS;259402;2025;1;1;41;12;50;50;AFA250199;26549;0
28471;APS;98;2025;1;1;41;12;50;50;;26550;1
28472;APS;448;2025;1;1;41;12;50;50;;26551;0
28473;APS;259398;2025;1;1;5;12;50;50;;26552;0
28474;APS;259191;2025;1;1;41;12;50;50;AFA250199;26553;0
28475;APF;259394;2025;1;1;41;12;50;50;;26554;0
28476;APS;259190;2025;1;1;5;12;4;50;;26555;0
28477;APS;259383;2025;1;1;41;12;50;50;AFA250199;26557;0
28478;APS;258196;2025;1;1;5;12;50;50;;27088;0
29143;ABF2;259291;2025;1;1;41;12;25;0;AFA250261;0;0
28480;APS;259377;2025;1;1;41;12;50;50;;26560;0
28481;APF;180698;2025;1;1;41;12;50;50;AFA250231;26561;0
28482;APS;249807;2025;1;1;41;12;50;50;;26562;0
28483;APS;257824;2025;1;1;41;12;50;50;AFA250198;26563;0
28484;APS;259349;2025;1;1;41;12;50;50;;26564;1
28485;APS;259340;2025;1;1;41;12;50;50;;26565;0
28486;APF;259337;2025;1;1;41;12;50;50;AFA250231;26566;0
28487;APS;259333;2025;1;1;41;12;50;50;;26567;0
28488;APS;259318;2025;1;1;41;12;50;50;AFA250198;26570;0
28489;APS;259314;2025;1;1;5;12;50;50;;26571;0
28994;ABOEUF6;259986;2025;1;1;41;12;100;0;;0;0
28491;APS;259291;2025;1;1;41;12;50;50;;26573;0
28492;APS;259282;2025;1;1;5;12;50;50;;26574;0
28493;APS;205302;2025;1;1;5;12;50;50;;26576;0
28494;APF;257879;2025;1;1;41;12;50;50;;26578;0
28495;APS;259522;2025;1;1;41;12;50;50;AFA250197;26579;0
29558;APS;258604;2025;1;1;41;12;50;50;;0;0
28497;APS15;259544;2025;1;1;41;12;25;25;AFA250170;26581;0
28498;APS;258155;2025;1;1;5;12;50;50;;26582;0
28499;APS15;259568;2025;1;1;41;12;25;25;;26583;0
28500;APS;62200;2025;1;1;41;12;50;50;;26585;0
28501;APS;114305;2025;1;1;41;12;50;50;;26589;0
28502;APS;259607;2025;1;1;44;12;50;50;AFA250197;26590;0
28503;APS15;259871;2025;1;1;20;12;25;25;;26591;0
28504;APF15;258180;2025;1;1;5;12;25;25;;26592;0
28505;APS;259665;2025;1;1;41;12;50;50;;26594;0
28506;APS15;258901;2025;1;1;41;12;25;25;;26595;0
28507;APS;260080;2025;1;1;41;12;50;50;;26596;0
28508;APS15;42252;2025;1;1;41;12;25;25;;26597;0
28948;ABF1;259716;2025;1;1;41;12;25;0;AFA250275;0;0
28510;APS;259875;2025;1;1;41;12;50;50;;26599;0
28511;APS;259609;2025;1;1;41;12;50;50;AFA250196;26600;0
28512;APS;518;2025;1;1;5;12;50;50;AFA250196;26601;0
28513;APS;38254;2025;1;1;41;12;50;50;;26602;1
28514;APS;259928;2025;1;1;41;12;50;50;;26604;2
29559;APS15;257939;2025;1;1;41;12;25;25;;0;0
28516;APS;259783;2025;1;1;41;12;50;50;AFA250196;26606;0
28517;APS;259348;2025;1;1;41;12;50;50;;26607;0
28518;APF15;259331;2025;1;1;41;12;25;25;;26608;0
28519;APS;258024;2025;1;1;40;12;50;50;;26609;0
28520;APS;1549;2025;1;1;41;12;50;50;;26610;0
28521;APS;257693;2025;1;1;41;12;50;50;AFA250196;26611;0
28522;APS;257680;2025;1;1;41;12;50;50;;26612;0
28523;APS;259392;2025;1;1;41;12;50;50;;26613;0
28524;APS;28504;2025;1;1;6;12;50;50;;26618;0
28525;APS15;259743;2025;1;1;41;12;25;25;AFA250170;26619;1
28526;APS;258757;2025;1;1;41;12;50;50;;26620;0
28527;APS;259581;2025;1;1;41;12;50;50;AFA250195;26621;0
28528;APS;259165;2025;1;1;20;12;50;50;;26622;2
28529;APS;14747;2025;1;1;41;12;50;50;;26623;0
28971;ABF2;258721;2025;1;1;41;12;20;0;AFA250261;0;0
28531;APS;242178;2025;1;1;5;12;50;50;;26625;0
28532;APS;257839;2025;1;1;41;12;50;50;;26626;0
28533;APS;55948;2025;1;1;41;12;50;50;;26627;0
28534;APS;151;2025;1;1;40;12;50;50;;26628;0
28535;APS;70117;2025;1;1;41;12;50;50;;26629;0
28536;APS;583;2025;1;1;41;12;50;50;AFA250194;26630;0
28537;APS;258342;2025;1;1;41;12;50;50;;26631;0
28538;APS;492;2025;1;1;41;12;50;50;AFA250194;26632;0
28539;APF15;120682;2025;1;1;41;12;25;25;;26633;0
28540;APS15;113;2025;1;1;41;12;25;25;;26634;0
28541;APS;258168;2025;1;1;41;12;50;50;;26635;0
28542;APS;258990;2025;1;1;41;12;50;50;AFA250194;26636;2
28543;APF;584;2025;1;1;5;12;50;50;;26637;0
28544;APSF12;61;2025;1;1;5;12;12;12;AFA250164;26639;0
28545;APS;259857;2025;1;1;41;12;50;50;;26640;0
28546;APDS15;259444;2025;1;1;41;12;25;25;;26641;0
28547;APF;184;2025;1;1;41;12;50;50;;26642;0
28548;APS15;259879;2025;1;1;41;12;25;25;AFA250169;26643;0
28549;APS;169;2025;1;1;20;12;50;50;;26644;0
28550;APS;259885;2025;1;1;40;12;50;50;;26645;0
28551;APS;258357;2025;1;1;41;12;50;50;AFA250194;26646;0
28552;APS;257664;2025;1;1;5;12;50;50;;26647;0
28553;APS;272;2025;1;1;41;12;50;50;AFA250193;26649;1
28554;APS;257958;2025;1;1;41;12;50;50;AFA250193;26650;0
