adhesion_id,adherent_id,jardin_id,saison_id,date_adhesion,montant
791,818,2,2,2022-01-01,30
792,1896,2,2,2022-01-01,30
793,2316,2,2,2022-01-01,30
794,796,2,2,2022-01-01,30
795,983,2,2,2022-01-01,30
796,854,2,2,2022-01-01,30
797,2224,2,2,2022-01-01,30
798,313,2,2,2022-01-01,30
799,1412,2,2,2022-01-01,30
800,1344,2,2,2022-01-01,30
801,1976,2,2,2022-01-01,30
802,2397,2,2,2022-01-01,30
803,2398,2,2,2022-01-01,30
804,1602,2,2,2022-01-01,30
805,2401,2,2,2022-01-01,30
806,2097,2,2,2022-01-01,30
807,829,2,2,2022-01-01,30
808,2056,2,2,2022-01-01,30
809,510,2,2,2022-01-01,30
810,2404,2,2,2022-01-01,30
811,2382,2,2,2022-01-01,30
812,2217,2,2,2022-01-01,30
813,2410,2,2,2022-01-01,30
814,2130,2,2,2022-01-01,30
815,77,2,2,2022-01-01,30
816,2413,2,2,2022-01-01,30
817,2415,2,2,2022-01-01,30
818,1133,2,2,2022-01-01,30
2047,894,2,2,2022-06-01,30
2048,1566,2,2,2022-08-01,30
2049,227,2,2,2022-09-01,15
2050,348,2,2,2022-03-01,30
2051,942,2,2,2022-04-01,30
2052,1721,2,2,2022-06-01,30
2053,1149,2,2,2022-06-01,30
2054,1672,2,2,2022-11-01,15
2055,164,2,2,2022-03-01,30
2056,1373,2,2,2022-07-01,30
2057,1334,2,2,2022-10-01,15
2058,574,2,2,2022-10-01,15
2059,1415,2,2,2022-04-01,30
2061,802,2,2,2022-04-01,30
2062,389,2,2,2022-02-01,30
2063,392,2,2,2022-11-01,15
2064,394,2,2,2022-08-01,30
2066,1781,2,2,2022-11-01,15
2068,903,2,2,2022-05-01,30
2069,1531,2,2,2022-08-01,30
2070,1871,2,2,2022-05-01,30
2071,1961,2,2,2022-07-01,30
2072,1472,2,2,2022-02-01,30
2073,2077,2,2,2022-08-01,30
2076,1989,2,2,2022-10-01,15
2077,2133,2,2,2022-05-01,30
2078,2149,2,2,2022-09-01,15
2080,2116,2,2,2022-03-01,30
2083,1284,2,2,2022-07-01,30
2084,1796,2,2,2022-12-01,15
2085,819,2,2,2022-04-01,30
2087,2284,2,2,2022-06-01,30
2088,2311,2,2,2022-08-01,30
2090,2267,2,2,2022-04-01,30
2091,456,2,2,2022-03-01,30
2093,1505,2,2,2022-06-01,30
2094,2391,2,2,2022-02-01,30
2095,2393,2,2,2022-08-01,30
2098,2072,2,2,2022-06-01,30
2099,2361,2,2,2022-10-01,15
2101,2334,2,2,2022-02-01,30
2102,2372,2,2,2022-11-01,15
2103,2369,2,2,2022-08-01,30
2104,2173,2,2,2022-12-01,15
2105,2301,2,2,2022-10-01,15
2106,2251,2,2,2022-02-01,30
2107,2359,2,2,2022-03-01,30
2108,2332,2,2,2022-07-01,30
2109,2330,2,2,2022-10-01,15
2110,1627,2,2,2022-09-01,15
2111,2370,2,2,2022-11-01,15
2112,2248,2,2,2022-10-01,15
2113,1068,2,2,2022-09-01,15
2114,2294,2,2,2022-11-01,15
2115,2300,2,2,2022-07-01,30
2116,2354,2,2,2022-03-01,30
2117,2327,2,2,2022-10-01,15
2118,2357,2,2,2022-03-01,30
2119,2343,2,2,2022-09-01,15
2120,2352,2,2,2022-10-01,15
2121,2373,2,2,2022-08-01,30
2122,2376,2,2,2022-07-01,30
2129,1889,2,2,2022-03-01,30
2130,141,2,2,2022-05-01,30
2131,2016,2,2,2022-10-01,15
2132,2253,2,2,2022-05-01,30
2133,1966,2,2,2022-02-01,30
2138,2281,2,2,2022-02-01,30
2139,2333,2,2,2022-02-01,30
2140,2379,2,2,2022-10-01,15
2145,708,2,2,2022-03-01,30
2147,2408,2,2,2022-11-01,15
2149,2406,2,2,2022-01-01,30
2150,2152,2,2,2022-07-01,30
2153,2418,2,2,2022-01-01,30
2157,2307,2,2,2022-01-01,30
2158,2419,2,2,2022-01-01,30
2161,1687,2,2,2022-02-01,30
2163,2276,2,2,2022-10-01,15
2164,2421,2,2,2022-01-01,30
2165,2424,2,2,2022-03-01,30
2166,2426,2,2,2022-01-01,30
2167,2427,2,2,2022-11-01,15
2168,2430,2,2,2022-04-01,30
2169,2432,2,2,2022-10-01,15
2170,2196,2,2,2022-01-01,30
2172,1424,2,2,2022-01-01,30
2175,2433,2,2,2022-01-01,30
2177,2175,2,2,2022-02-01,30
2178,1292,2,2,2022-04-01,30
2182,2436,2,2,2022-02-01,30
2184,2245,2,2,2022-11-01,15
2185,693,2,2,2022-02-01,30
2190,2438,2,2,2022-02-01,30
2191,2440,2,2,2022-12-01,15
2192,2441,2,2,2022-04-01,30
2193,2443,2,2,2022-02-01,30
2194,2446,2,2,2022-07-01,30
2195,1343,2,2,2022-03-01,30
2197,2206,2,2,2022-02-01,30
2198,668,2,2,2022-02-01,30
2200,2447,2,2,2022-10-01,15
2201,2449,2,2,2022-03-01,30
2202,2452,2,2,2022-03-01,30
2203,725,2,2,2022-03-01,30
2206,1957,2,2,2022-11-01,15
2208,1340,2,2,2022-06-01,30
2209,2457,2,2,2022-10-01,15
2212,2460,2,2,2022-11-01,15
2214,2461,2,2,2022-04-01,30
2218,2464,2,2,2022-03-01,30
2219,2465,2,2,2022-08-01,30
2221,2466,2,2,2022-03-01,30
2224,2454,2,2,2022-09-01,15
2225,2467,2,2,2022-04-01,30
2226,1202,2,2,2022-03-01,30
2227,2469,2,2,2022-03-01,30
2231,2471,2,2,2022-06-01,30
2234,235,2,2,2022-04-01,30
2240,2220,2,2,2022-04-01,30
2241,2473,2,2,2022-10-01,15
2242,2476,2,2,2022-10-01,15
2243,2479,2,2,2022-04-01,30
2244,2481,2,2,2022-09-01,15
2245,2483,2,2,2022-04-01,30
2246,922,2,2,2022-04-01,30
2248,1370,2,2,2022-04-01,30
2250,2484,2,2,2022-08-01,30
2252,333,2,2,2022-08-01,30
2254,2486,2,2,2022-10-01,15
2256,2186,2,2,2022-06-01,30
2257,2488,2,2,2022-10-01,15
2266,2491,2,2,2022-05-01,30
2268,2493,2,2,2022-07-01,30
2269,2496,2,2,2022-05-01,30
2270,2498,2,2,2022-11-01,15
2271,2499,2,2,2022-07-01,30
2272,2502,2,2,2022-08-01,30
2274,2505,2,2,2022-05-01,30
2275,2506,2,2,2022-06-01,30
2277,2240,2,2,2022-08-01,30
2280,2509,2,2,2022-06-01,30
2281,2512,2,2,2022-05-01,30
2282,2515,2,2,2022-06-01,30
2283,2511,2,2,2022-07-01,30
2285,2517,2,2,2022-06-01,30
2288,2519,2,2,2022-10-01,15
2294,2522,2,2,2022-09-01,15
2297,2524,2,2,2022-07-01,30
2299,2526,2,2,2022-07-01,30
2300,2528,2,2,2022-09-01,15
2310,1908,2,2,2022-07-01,30
2314,1880,2,2,2022-07-01,30
2316,2530,2,2,2022-07-01,30
2317,2532,2,2,2022-07-01,30
2320,2177,2,2,2022-12-01,15
2325,2212,2,2,2022-08-01,30
2327,2534,2,2,2022-08-01,30
2332,2535,2,2,2022-09-01,15
2333,2536,2,2,2022-08-01,30
2335,1653,2,2,2022-08-01,30
2337,1830,2,2,2022-08-01,30
2341,2538,2,2,2022-08-01,30
2343,2540,2,2,2022-08-01,30
2347,2543,2,2,2022-09-01,15
2348,2544,2,2,2022-09-01,15
2349,2171,2,2,2022-08-01,30
2351,2548,2,2,2022-09-01,15
2354,2546,2,2,2022-09-01,15
2355,2551,2,2,2022-09-01,15
2359,2553,2,2,2022-09-01,15
2360,2554,2,2,2022-09-01,15
2363,2556,2,2,2022-10-01,15
2365,2558,2,2,2022-09-01,15
2367,2560,2,2,2022-09-01,15
2369,2562,2,2,2022-09-01,15
2371,2565,2,2,2022-10-01,15
2372,2567,2,2,2022-09-01,15
2377,2569,2,2,2022-10-01,15
2378,2216,2,2,2022-10-01,15
2379,1440,2,2,2022-10-01,15
2380,2572,2,2,2022-10-01,15
2381,2573,2,2,2022-10-01,15
2382,2575,2,2,2022-10-01,15
2385,2364,2,2,2022-10-01,15
2388,2577,2,2,2022-10-01,15
2389,2580,2,2,2022-10-01,15
2394,2582,2,2,2022-10-01,15
2402,2585,2,2,2022-10-01,15
2409,2590,2,2,2022-11-01,15
2410,2246,2,2,2022-11-01,15
2412,2591,2,2,2022-11-01,15
2417,2594,2,2,2022-11-01,15
2418,2596,2,2,2022-11-01,15
2419,2598,2,2,2022-11-01,15
2420,2600,2,2,2022-11-01,15
2421,2601,2,2,2022-11-01,15
