adhesion_id,adherent_id,jardin_id,saison_id,date_adhesion,montant
1772,2606,2,5,2023-01-01,30
1773,1096,2,5,2023-01-01,30
1774,1666,2,5,2023-01-01,30
1775,2083,2,5,2023-01-01,30
1776,235,2,5,2023-01-01,30
1777,2526,2,5,2023-01-01,30
1778,2569,2,5,2023-01-01,30
1779,1084,2,5,2023-01-01,30
1780,1087,2,5,2023-01-01,30
1781,1080,2,5,2023-01-01,30
1782,2109,2,5,2023-01-01,30
1783,1877,2,5,2023-01-01,30
1784,1012,2,5,2023-01-01,30
1785,1860,2,5,2023-01-01,30
1786,1856,2,5,2023-01-01,30
1787,1859,2,5,2023-01-01,30
1788,970,2,5,2023-01-01,30
1789,972,2,5,2023-01-01,30
1790,973,2,5,2023-01-01,30
1791,977,2,5,2023-01-01,30
1792,523,2,5,2023-01-01,30
1793,723,2,5,2023-01-01,30
1794,2592,2,5,2023-01-01,30
1795,2111,2,5,2023-01-01,30
1796,52,2,5,2023-01-01,30
1797,58,2,5,2023-01-01,30
1798,1496,2,5,2023-01-01,30
1799,962,2,5,2023-01-01,30
1800,488,2,5,2023-01-01,30
1801,48,2,5,2023-01-01,30
1802,1593,2,5,2023-01-01,30
1803,1343,2,5,2023-01-01,30
1804,2538,2,5,2023-01-01,30
1805,919,2,5,2023-01-01,30
1806,878,2,5,2023-01-01,30
1807,2295,2,5,2023-01-01,30
1808,2105,2,5,2023-01-01,30
1809,2484,2,5,2023-01-01,30
1810,1162,2,5,2023-01-01,30
1811,1415,2,5,2023-01-01,30
1812,2467,2,5,2023-01-01,30
1813,1578,2,5,2023-01-01,30
1814,1768,2,5,2023-01-01,30
1815,2609,2,5,2023-01-01,30
1816,2364,2,5,2023-01-01,30
1817,2611,2,5,2023-01-01,30
1818,1644,2,5,2023-01-01,30
1819,2316,2,5,2023-01-01,30
1820,2546,2,5,2023-01-01,30
1821,693,2,5,2023-01-01,30
2562,1401,2,5,2023-07-01,30
2563,1631,2,5,2023-03-01,30
2564,1571,2,5,2023-11-01,15
2565,1074,2,5,2023-04-01,30
2567,1535,2,5,2023-07-01,30
2568,997,2,5,2023-12-01,15
2570,1759,2,5,2023-07-01,30
2572,382,2,5,2023-09-01,15
2573,1244,2,5,2023-05-01,30
2574,5,2,5,2023-04-01,30
2575,83,2,5,2023-09-01,15
2576,1353,2,5,2023-07-01,30
2577,1876,2,5,2023-10-01,15
2578,1658,2,5,2023-09-01,15
2579,1937,2,5,2023-05-01,30
2580,1164,2,5,2023-09-01,15
2581,2143,2,5,2023-12-01,15
2582,2146,2,5,2023-11-01,15
2583,2179,2,5,2023-06-01,30
2584,2193,2,5,2023-12-01,15
2585,1853,2,5,2023-08-01,30
2588,2290,2,5,2023-10-01,15
2589,2329,2,5,2023-06-01,30
2591,2345,2,5,2023-10-01,15
2592,2433,2,5,2023-08-01,30
2593,574,2,5,2023-11-01,15
2594,2206,2,5,2023-10-01,15
2595,725,2,5,2023-07-01,30
2597,2393,2,5,2023-06-01,30
2598,922,2,5,2023-06-01,30
2602,2543,2,5,2023-06-01,30
2605,2553,2,5,2023-08-01,30
2606,1202,2,5,2023-03-01,30
2607,708,2,5,2023-04-01,30
2608,1340,2,5,2023-04-01,30
2609,667,2,5,2023-11-01,15
2611,1440,2,5,2023-02-01,30
2613,2355,2,5,2023-10-01,15
2614,2281,2,5,2023-06-01,30
2615,2426,2,5,2023-11-01,15
2616,2530,2,5,2023-10-01,15
2617,2440,2,5,2023-08-01,30
2618,2427,2,5,2023-05-01,30
2619,2339,2,5,2023-10-01,15
2620,1133,2,5,2023-12-01,15
2622,2210,2,5,2023-11-01,15
2624,2304,2,5,2023-09-01,15
2625,2336,2,5,2023-06-01,30
2626,2590,2,5,2023-04-01,30
2627,2596,2,5,2023-03-01,30
2628,2496,2,5,2023-11-01,15
2629,2572,2,5,2023-11-01,15
2631,2607,2,5,2023-08-01,30
2632,2498,2,5,2023-04-01,30
2633,2532,2,5,2023-07-01,30
2634,1287,2,5,2023-04-01,30
2635,2302,2,5,2023-08-01,30
2636,2341,2,5,2023-08-01,30
2637,2483,2,5,2023-07-01,30
2638,2189,2,5,2023-04-01,30
2639,2594,2,5,2023-08-01,30
2640,2030,2,5,2023-09-01,15
2641,2608,2,5,2023-09-01,15
2642,2122,2,5,2023-11-01,15
2643,2095,2,5,2023-11-01,15
2645,1776,2,5,2023-04-01,30
2648,2612,2,5,2023-01-01,30
2650,2452,2,5,2023-04-01,30
2653,2186,2,5,2023-06-01,30
2655,2613,2,5,2023-01-01,30
2658,2614,2,5,2023-01-01,30
2661,2616,2,5,2023-07-01,30
2663,2618,2,5,2023-05-01,30
2664,2619,2,5,2023-04-01,30
2665,2622,2,5,2023-01-01,30
2666,2623,2,5,2023-06-01,30
2668,2624,2,5,2023-01-01,30
2681,2626,2,5,2023-11-01,15
2683,1979,2,5,2023-05-01,30
2686,2628,2,5,2023-03-01,30
2687,2629,2,5,2023-03-01,30
2688,2631,2,5,2023-03-01,30
2689,2632,2,5,2023-03-01,30
2690,2633,2,5,2023-07-01,30
2692,2245,2,5,2023-12-01,15
2695,2636,2,5,2023-09-01,15
2700,2443,2,5,2023-07-01,30
2701,2639,2,5,2023-03-01,30
2702,2641,2,5,2023-04-01,30
2703,2643,2,5,2023-05-01,30
2704,2645,2,5,2023-04-01,30
2705,2647,2,5,2023-11-01,15
2712,2648,2,5,2023-04-01,30
2714,2650,2,5,2023-06-01,30
2717,1397,2,5,2023-04-01,30
2719,2651,2,5,2023-08-01,30
2720,2653,2,5,2023-05-01,30
2721,2655,2,5,2023-08-01,30
2722,2657,2,5,2023-04-01,30
2723,2659,2,5,2023-04-01,30
2724,2661,2,5,2023-04-01,30
2728,2662,2,5,2023-04-01,30
2730,2391,2,5,2023-05-01,30
2732,2664,2,5,2023-06-01,30
2733,2666,2,5,2023-09-01,15
2734,2667,2,5,2023-05-01,30
2736,2669,2,5,2023-04-01,30
2737,2670,2,5,2023-04-01,30
2741,2671,2,5,2023-05-01,30
2742,2672,2,5,2023-05-01,30
2743,2675,2,5,2023-11-01,15
2744,2676,2,5,2023-05-01,30
2745,2673,2,5,2023-05-01,30
2746,2678,2,5,2023-05-01,30
2747,2679,2,5,2023-06-01,30
2748,2681,2,5,2023-09-01,15
2749,2684,2,5,2023-06-01,30
2750,2685,2,5,2023-06-01,30
2751,2687,2,5,2023-06-01,30
2752,2688,2,5,2023-07-01,30
2755,2689,2,5,2023-06-01,30
2756,2690,2,5,2023-06-01,30
2757,2691,2,5,2023-06-01,30
2758,2693,2,5,2023-06-01,30
2760,2695,2,5,2023-06-01,30
2761,2696,2,5,2023-06-01,30
2762,1254,2,5,2023-06-01,30
2763,529,2,5,2023-07-01,30
2766,2697,2,5,2023-06-01,30
2767,2698,2,5,2023-06-01,30
2768,2699,2,5,2023-06-01,30
2769,2701,2,5,2023-07-01,30
2770,2702,2,5,2023-07-01,30
2771,2491,2,5,2023-07-01,30
2772,2704,2,5,2023-07-01,30
2773,2706,2,5,2023-07-01,30
2774,2707,2,5,2023-07-01,30
2775,2709,2,5,2023-07-01,30
2779,2222,2,5,2023-07-01,30
2787,2710,2,5,2023-07-01,30
2788,2712,2,5,2023-10-01,15
2789,2714,2,5,2023-07-01,30
2793,2715,2,5,2023-10-01,15
2796,2717,2,5,2023-07-01,30
2798,2719,2,5,2023-07-01,30
2799,2720,2,5,2023-07-01,30
2802,2333,2,5,2023-07-01,30
2803,1707,2,5,2023-09-01,15
2804,2722,2,5,2023-07-01,30
2807,2723,2,5,2023-07-01,30
2808,2724,2,5,2023-09-01,15
2810,2220,2,5,2023-07-01,30
2813,2728,2,5,2023-07-01,30
2814,2729,2,5,2023-07-01,30
2815,2730,2,5,2023-07-01,30
2816,2732,2,5,2023-07-01,30
2817,2733,2,5,2023-07-01,30
2818,2357,2,5,2023-07-01,30
2820,2736,2,5,2023-08-01,30
2824,2726,2,5,2023-07-01,30
2827,2738,2,5,2023-07-01,30
2830,2739,2,5,2023-08-01,30
2832,2741,2,5,2023-08-01,30
2835,2742,2,5,2023-08-01,30
2836,2735,2,5,2023-08-01,30
2838,2744,2,5,2023-08-01,30
2840,2745,2,5,2023-08-01,30
2842,2747,2,5,2023-09-01,15
2843,2749,2,5,2023-08-01,30
2845,2196,2,5,2023-09-01,15
2847,2751,2,5,2023-09-01,15
2848,2752,2,5,2023-09-01,15
2849,2753,2,5,2023-09-01,15
2852,2755,2,5,2023-09-01,15
2853,1728,2,5,2023-09-01,15
2854,2757,2,5,2023-09-01,15
2855,2758,2,5,2023-09-01,15
2856,2759,2,5,2023-09-01,15
2858,2760,2,5,2023-09-01,15
2859,2762,2,5,2023-09-01,15
2861,2764,2,5,2023-09-01,15
2862,134,2,5,2023-09-01,15
2863,2766,2,5,2023-09-01,15
2865,1263,2,5,2023-09-01,15
2867,2246,2,5,2023-12-01,15
2868,2769,2,5,2023-09-01,15
2869,2771,2,5,2023-09-01,15
2871,2773,2,5,2023-09-01,15
2875,905,2,5,2023-09-01,15
2877,2775,2,5,2023-09-01,15
2878,2776,2,5,2023-09-01,15
2880,2778,2,5,2023-10-01,15
2881,2768,2,5,2023-09-01,15
2882,2779,2,5,2023-10-01,15
2887,2783,2,5,2023-10-01,15
2888,2587,2,5,2023-10-01,15
2889,2784,2,5,2023-10-01,15
2890,2785,2,5,2023-10-01,15
2891,2786,2,5,2023-10-01,15
2893,2787,2,5,2023-10-01,15
2895,1306,2,5,2023-10-01,15
2896,2788,2,5,2023-10-01,15
2897,2790,2,5,2023-10-01,15
2898,2781,2,5,2023-11-01,15
2903,1828,2,5,2023-10-01,15
2904,2791,2,5,2023-11-01,15
2907,2792,2,5,2023-10-01,15
2908,2794,2,5,2023-11-01,15
2909,2795,2,5,2023-11-01,15
2910,2797,2,5,2023-10-01,15
2915,2799,2,5,2023-10-01,15
2916,2801,2,5,2023-10-01,15
2917,2802,2,5,2023-10-01,15
2918,2804,2,5,2023-10-01,15
2919,2806,2,5,2023-10-01,15
2922,2016,2,5,2023-10-01,15
2923,2216,2,5,2023-10-01,15
2924,2808,2,5,2023-10-01,15
